date,equity,smh,vix,long_shares,short_shares
2025-10-24,821830.3273765288,350.0508117675781,16.3700008392334,6140.840325293834,0
2025-10-27,875701.9210786143,358.823486328125,15.789999961853027,6140.840325293834,0
2025-10-28,895107.9360128436,361.983642578125,16.420000076293945,6140.840325293834,0
2025-10-29,928777.7992038812,367.4665832519531,16.920000076293945,6140.840325293834,0
2025-10-30,898903.6080083421,362.6017456054687,16.90999984741211,6140.840325293834,0
2025-10-31,894556.9695041656,361.8939208984375,17.440000534057617,6140.840325293834,0
2025-11-03,913412.2053332912,364.9643859863281,17.170000076293945,6140.840325293834,0
2025-11-04,831747.53712916,351.665771484375,19.0,6140.840325293834,0
2025-11-05,879422.7739338862,358.3848571777344,18.010000228881836,7095.494681939345,0
2025-11-06,819934.777077163,350.0009460449219,19.5,7095.494681939345,0
2025-11-07,799126.400320042,347.0401611328125,19.079999923706055,7027.993378382977,0
2025-11-10,873882.4761267861,357.67706298828125,17.600000381469727,7027.993378382977,0
2025-11-11,819654.4551977213,349.9610595703125,17.280000686645508,7027.993378382977,0
2025-11-12,851034.986316534,354.4271545410156,17.510000228881836,7026.391360834021,0
2025-11-13,776015.9074610668,343.7503967285156,20.0,7026.391360834021,0
2025-11-14,777096.224524346,343.909912109375,19.829999923706055,6772.494648847859,0
2025-11-17,745498.9655547456,339.244384765625,22.3799991607666,6772.494648847859,0
2025-11-18,698171.2815447459,332.25616455078125,24.690000534057617,6772.494648847859,0
2025-11-19,736820.0683830116,338.3870849609375,23.65999984741211,6303.912667703467,0
2025-11-20,646702.2816884211,324.091552734375,26.420000076293945,6303.912667703467,0
2025-11-21,652849.1562355808,325.1183776855469,23.43000030517578,5986.2925420193615,0
2025-11-24,730369.708170938,338.06805419921875,20.520000457763672,5986.2925420193615,0
2025-11-25,735681.1543796377,338.955322265625,18.559999465942383,5986.2925420193615,0
2025-11-26,781632.453302188,346.63140869140625,17.190000534057617,5986.2925420193615,0
2025-11-28,808905.0872263793,351.187255859375,16.350000381469727,5986.2925420193615,0
2025-12-01,812963.1168966637,351.8651428222656,17.239999771118164,5986.2925420193615,0
2025-12-02,851574.2288060976,358.3150634765625,16.59000015258789,5986.2925420193615,0
2025-12-03,881054.8196291795,363.23974609375,16.079999923706055,5986.2925420193615,0
2025-12-04,864524.1901444033,360.4783325195313,15.779999732971191,5986.2925420193615,0
2025-12-05,881353.3304328191,363.28961181640625,15.40999984741211,5986.2925420193615,0
2025-12-08,905999.8365710141,367.4067687988281,16.65999984741211,5986.2925420193615,0
2025-12-09,908685.3376808678,367.8553771972656,16.93000030517578,5986.2925420193615,0
2025-12-10,939120.8342387255,372.9395751953125,15.770000457763672,5986.2925420193615,0
2025-12-11,919964.4423422532,369.7395324707031,14.850000381469728,5986.2925420193615,0
2025-12-12,819885.6810841252,353.02154541015625,15.739999771118164,5986.2925420193615,0
2025-12-15,811411.7597330019,351.8053283691406,16.5,6967.441719158063,0
2025-12-16,804743.7002752139,350.8482971191406,16.479999542236328,6967.441719158063,0
2025-12-17,716531.6100061993,338.18768310546875,17.6200008392334,6967.441719158063,0
2025-12-18,767287.0860023752,346.1728515625,16.8700008392334,6356.21856561883,0
2025-12-19,824188.8981029884,355.125,14.90999984741211,6356.21856561883,0
2025-12-22,853268.6756312532,359.70001220703125,14.079999923706056,6356.21856561883,0
2025-12-23,875261.1375549033,363.1600036621094,14.0,6356.21856561883,0
2025-12-24,881680.9803786252,364.1700134277344,13.470000267028809,6356.21856561883,0
2025-12-26,892422.8112962361,365.8599853515625,13.600000381469728,6356.21856561883,0
2025-12-29,881935.0894582444,364.2099914550781,14.199999809265137,6356.21856561883,0
2025-12-30,876214.5315444667,363.30999755859375,14.329999923706056,6356.21856561883,0
2025-12-31,856001.803060134,360.1300048828125,14.949999809265137,6356.21856561883,0
2026-01-02,939713.0929425516,373.2999877929687,14.510000228881836,6356.21856561883,0
2026-01-05,966981.3249024478,377.5899963378906,14.899999618530272,6356.21856561883,0
2026-01-06,1030734.1893565487,387.6199951171875,14.75,6356.21856561883,0
2026-01-07,1014207.9822906605,385.0199890136719,15.380000114440918,6356.21856561883,0
2026-01-08,975816.5618173283,378.9800109863281,15.449999809265137,6356.21856561883,0
2026-01-09,1040904.1778568183,389.2200012207031,14.489999771118164,6356.21856561883,0
2026-01-12,1050057.1481094211,390.6600036621094,15.119999885559082,6356.21856561883,0
2026-01-13,1055587.027225286,391.5299987792969,15.979999542236328,6356.21856561883,0
2026-01-14,1035374.2987409533,388.3500061035156,16.75,6356.21856561883,0
2026-01-15,1086605.4048617294,396.4100036621094,15.84000015258789,6356.21856561883,0
2026-01-16,1111903.224584395,400.3900146484375,15.859999656677246,6356.21856561883,0
2026-01-20,1048341.0389282068,390.3900146484375,20.09000015258789,6356.21856561883,0
2026-01-21,1141308.3185751175,401.9299926757813,16.899999618530273,8056.105429891297,0
2026-01-22,1148478.3704170766,402.8200073242187,15.640000343322754,8056.105429891297,0
2026-01-23,1126485.1140864561,400.0899963378906,16.09000015258789,8056.105429891297,0
2026-01-26,1116253.9486975116,398.8200073242187,16.149999618530273,8056.105429891297,0
2026-01-27,1184166.858466817,407.25,16.350000381469727,8056.105429891297,0
2026-01-28,1259733.1667356498,416.6300048828125,16.350000381469727,8056.105429891297,0
2026-01-29,1266902.9727247832,417.5199890136719,16.8799991607666,8056.105429891297,0
2026-01-30,1153634.1500487376,403.4599914550781,17.440000534057617,8056.105429891297,0
2026-02-02,1192321.2669342116,407.9700012207031,16.34000015258789,8578.056123147357,0
2026-02-03,1192321.2669342116,407.9700012207031,16.15999984741211,8578.056123147357,0
